LMP,Load,Temperature
21.17,47.43,27.04
20.68,47.51,27.12
20.31,47.54,27.2
19.72,47.59,27.33
19.01,47.65,27.4
18.37,47.75,27.59
17.22,47.99,27.72
16.25,48.28,27.89
15.32,48.67,28.14
14.54,49.15,28.43
13.89,49.85,28.66
13.84,50.6,28.96
13.81,51.57,29.26
14.01,52.65,29.54
14.73,53.88,29.7
15.75,55.17,29.78
16.98,56.6,29.72
18.99,57.98,29.55
22.03,59.31,29.37
25.09,60.68,29.21
28.9,62.02,28.98
34.09,63.45,28.65
39.76,64.96,28.28
46.88,66.43,27.89
55.72,67.72,27.71
65.54,68.92,27.77
74.3,70.22,28.04
82.83,71.59,28.25
92.36,72.99,28.13
103.06,74.35,28.08
116.96,74.97,28.24
128.44,74.97,28.38
137.69,74.97,28.51
146.53,74.97,28.57
152.8,74.97,28.62
155.87,74.97,28.51
154.28,74.97,28.56
156.74,74.97,28.56
159.55,74.97,28.58
162.82,74.97,28.63
165,74.97,28.86
168.58,74.97,29.06
164.25,74.97,29.27
163.94,74.97,29.36
145.34,74.97,29.71
110.35,74.97,30.99
73.54,73.42,32.37
48.23,71.15,33.42
27.87,69.98,34.29
16.05,69.15,35.12
10,69.16,35.67
11.19,69.05,35.86
20.59,69.32,35.25
49.26,69.12,34.03
92.18,68.33,33.03
91.5,68.03,33.58
50.36,68.03,34.61
24.33,66.23,35.04
12.51,63.17,35.12
7.64,60.29,34.87
6.22,58.08,34.47
6.68,56.3,33.92
7.31,55.02,33.31
8.11,54.01,32.65
9.06,53.13,31.89
9.8,52.45,31.16
10.8,51.76,30.52
11.79,51.16,29.89
12.86,50.56,29.34
13.91,50.07,28.88
14.79,49.62,28.53
15.62,49.27,28.21
16.55,48.96,27.99
17.13,48.77,27.89
17.54,48.66,27.8
17.84,48.57,27.78
17.52,48.59,27.75
29.48,43.12,25.16
29.55,43.1,25.33
30.66,43.16,25.31
30.87,43.09,25.32
31.09,43.01,25.27
31.8,42.84,25.25
32.09,42.69,25.26
31.98,42.59,25.2
31.8,42.55,25.23
31.49,42.64,25.24
31.38,42.73,25.24
31.05,42.78,25.29
30.93,42.94,25.27
31.03,43.02,25.28
31.07,43.03,25.31
30.84,43.09,25.32
30.81,43.13,25.33
30.85,43.18,25.37
31,43.2,25.34
30.96,43.19,25.38
30.98,43.19,25.44
30.89,43.21,25.42
31.01,43.23,25.46
30.79,43.21,25.45
30.91,43.22,25.44
30.92,43.19,25.44
31.12,43.12,25.47
30.71,43.09,25.47
30.73,43.09,25.41
30.63,43.05,25.35
30.76,42.99,25.39
30.88,42.95,25.33
31.03,42.89,25.31
31.07,42.8,25.36
30.79,42.86,25.36
30.96,42.86,25.35
30.73,42.86,25.4
30.93,42.88,25.36
30.86,42.87,25.37
30.96,42.84,25.37
30.4,42.88,25.36
30.75,42.94,25.36
31.01,42.92,25.34
30.82,42.92,25.34
30.75,42.99,25.38
30.76,43,25.33
30.67,43,25.33
30.53,43.07,25.3
30.5,43.11,25.33
30.66,43.1,25.3
30.19,43.17,25.32
30.24,43.31,25.31
29.89,43.41,25.29
29.56,43.59,25.28
29.32,43.79,25.26
29.07,43.94,25.29
28.57,44.14,25.3
28.02,44.36,25.29
27.27,44.6,25.42
26.78,44.82,25.55
26.89,44.99,25.87
28.44,45.05,26.4
32.49,45.04,27.2
39.63,45.17,28.31
49.12,45.75,29.47
58.94,47.03,30.45
64.53,48.83,31.02
60.66,50.79,31.39
53.6,52.68,31.54
43.35,54.09,31.65
33.97,55.27,31.89
32.11,56.6,31.97
33.43,58.55,32.21
29.64,61.66,32.8
23.66,64.15,33.48
20.72,65.02,33.86
24.06,64.32,33.75
35.49,62.56,32.96
52.32,62.61,31.92
74.9,64.7,30.47
89.24,64.87,29.59
85.71,65.1,30.2
90.05,62.99,29.99
92.49,61.2,29.1
101.64,63.36,28.48
123.96,64.19,27.78
116.94,65.12,28.08
102.75,63.68,28.5
97.71,62.01,28.18
100.52,62.5,27.8
109.95,63.11,27.38
106.45,62.97,27.45
91.52,61.91,27.75
79.48,60.8,27.8
70.83,60.31,28.03
74.19,61.28,28.05
20.35,59.61,31.64
19.6,60.23,31.58
21.82,61.12,31.22
25.37,62.01,30.7
29.68,62.75,30.12
34.71,63.89,29.48
41.28,65.01,28.94
49.86,66.1,28.35
56.85,67.24,27.97
63.69,68.36,27.84
72.46,69.45,27.71
79.64,70.39,27.81
89.79,71.37,28.01
97.2,72.5,28.26
101.31,73.66,28.48
106.23,74.74,28.52
115.95,74.97,28.52
125.98,74.97,28.63
135.23,74.97,28.72
143.18,74.97,28.69
147.61,74.97,28.65
150.01,74.97,28.69
152.5,74.97,28.63
154.57,74.97,28.63
157.05,74.97,28.68
160.59,74.97,28.79
163.62,74.97,29.03
165.03,74.97,29.22
161.83,74.97,29.45
155.49,74.97,29.41
132.85,74.97,30.06
87.56,74.58,31.81
53.35,72.03,33.46
31.38,69.99,34.53
17.36,68.46,35.48
9.17,67.87,36.09
7.83,67.7,36.24
14.1,67.75,35.91
34.48,67.91,34.61
76.02,67.49,33.22
91.92,67.3,33.32
58.86,67.33,34.37
30.13,66.06,34.96
15.37,63.46,35.17
9.05,60.73,35.06
6.99,58.56,34.88
6.39,57,34.58
6.59,55.72,34.18
6.75,54.75,33.71
6.55,54.09,33.18
7.16,53.34,32.54
7.75,52.7,31.86
8.45,52.03,31.22
9.18,51.49,30.58
10.19,50.83,29.98
10.91,50.4,29.47
11.76,49.92,29.08
12.47,49.51,28.75
13.23,49.17,28.47
13.73,48.93,28.28
14.28,48.68,28.17
14.66,48.53,28.03
14.93,48.4,27.93
15.12,48.31,27.87
15.21,48.23,27.81
15.31,48.18,27.71
15.61,48.1,27.64
15.76,48.04,27.65
15.61,48.08,27.65
15.83,48.01,27.64
15.79,47.98,27.62
15.82,47.99,27.63
15.95,47.98,27.64
16.1,47.96,27.64
16.08,47.96,27.65
16.07,47.99,27.69
15.94,47.98,27.65
15.9,47.98,27.63
15.96,47.94,27.67
15.84,47.97,27.61
16,47.88,27.61
16.01,47.86,27.59
16.12,47.86,27.62
16,47.85,27.61
15.92,47.84,27.65
15.84,47.85,27.65
15.8,47.85,27.62
15.75,47.86,27.65
15.65,47.91,27.65
15.65,47.88,27.66
15.39,47.97,27.65
15.5,47.91,27.74
15.24,47.98,27.8
15.41,47.95,27.83
15.33,47.98,27.92
15.23,47.96,27.97
10.59,51.7,31.16
10.65,51.93,31.01
10.48,51.78,30.97
10.94,51.6,30.64
10.93,51.21,30.37
11.56,50.97,30.03
12.15,50.71,29.88
12.07,50.64,29.75
11.89,50.65,29.65
11.92,50.8,29.57
12.17,51.04,29.67
12.21,51.55,29.82
12.35,52.19,29.93
12.55,53.06,30.01
13.06,54,30.08
13.73,55.11,30.08
15.05,56.24,29.99
16.34,57.52,29.75
18.51,58.69,29.45
21.34,60.05,29.15
24.2,61.37,28.92
27.83,62.64,28.72
31.45,64.09,28.51
36.18,65.48,28.22
43.3,66.89,27.7
52.75,68.01,27.35
64.59,69.23,27.28
75.64,70.47,27.49
83.6,71.72,27.74
91.45,73.12,27.85
101.07,74.44,27.78
114.61,74.97,27.77
126.34,74.97,27.97
137.36,74.97,28.21
144.27,74.97,28.35
147.29,74.97,28.52
148.37,74.97,28.6
151.91,74.97,28.63
158.42,74.97,28.7
164.05,74.97,28.87
166.17,74.97,29.14
164.89,74.97,29.35
158.56,74.97,29.61
153.76,74.97,29.73
142.67,74.97,29.95
119.9,74.97,30.7
88.52,73.6,31.72
62.53,71.71,32.52
37.3,71.1,33.55
23.12,70.25,34.4
14.43,70.24,35.09
12.15,70.19,35.58
15.1,70.27,35.42
25.32,70.1,34.97
48.45,69.8,33.93
89.96,68.79,32.98
93.77,68.24,33.46
52.57,68.19,34.51
24.4,66.58,35.03
12.2,63.41,35.03
7.31,60.2,34.76
5.58,57.93,34.39
5.92,56.21,33.78
6.84,54.83,33.1
7.69,53.82,32.2
8.78,52.93,31.4
9.75,52.18,30.7
10.94,51.43,29.99
12.13,50.82,29.34
13.51,50.17,28.8
14.71,49.65,28.33
15.94,49.16,28.03
16.79,48.78,27.76
17.72,48.45,27.51
18.4,48.23,27.31
19.1,48.04,27.23
19.57,47.89,27.15
19.67,47.82,27.06
20.14,47.71,27
20.11,47.66,27.01
20.3,47.63,26.96
20.72,47.52,26.97
20.4,47.57,26.99
20.45,47.56,26.96
20.57,47.51,26.96
20.63,47.48,26.96
20.45,47.54,26.99
20.22,47.59,27.01
20.07,47.56,27
20.11,47.55,27.04
20.04,47.52,27.09
19.51,47.61,27.11
19.63,47.59,27.14
19.67,47.59,27.19
19.34,47.65,27.21
19.05,47.64,27.22
11.13,50.84,30.72
11.38,51.01,30.5
11.22,50.86,30.3
12.31,50.6,29.78
12.8,50.1,29.34
13.97,49.74,28.84
15.08,49.3,28.4
16.23,48.86,28.07
17.17,48.57,27.75
17.91,48.27,27.55
18.67,48,27.39
19.18,47.81,27.25
19.72,47.65,27.15
20.1,47.53,27.1
20.25,47.46,27.05
20.38,47.4,27.02
20.7,47.32,26.98
20.86,47.25,27
20.71,47.28,27
20.71,47.25,26.94
20.87,47.2,26.99
20.61,47.24,27.01
20.54,47.23,27.05
20.43,47.23,27.09
19.81,47.29,27.16
19.38,47.36,27.25
18.71,47.44,27.35
18,47.57,27.48
17.19,47.74,27.68
16.21,48.07,27.86
15.25,48.41,28.13
14.27,48.93,28.37
13.68,49.55,28.59
13.32,50.29,28.88
13.28,51.22,29.1
13.45,52.21,29.39
13.54,53.38,29.6
14.15,54.58,29.7
15.27,55.87,29.67
16.49,57.14,29.52
18.8,58.44,29.32
21.76,59.75,29.06
24.29,60.99,28.93
27.84,62.43,28.77
31.84,63.87,28.49
36.95,65.27,28.1
44.18,66.68,27.72
54.06,67.9,27.36
64.97,69.15,27.21
76.71,70.12,27.38
87.17,71.42,27.64
93.9,72.7,27.81
102.36,74,27.87
112.08,74.97,28.02
124.49,74.97,28.25
135.65,74.97,28.46
142.15,74.97,28.81
147.28,74.97,28.92
149.76,74.97,28.96
152.01,74.97,29.19
157.56,74.97,29.11
158.68,74.97,29.1
159.46,74.97,29.27
161.6,74.97,29.48
160.07,74.97,29.63
156.6,74.97,29.66
154.99,74.97,29.7
139.43,74.97,29.92
112.05,74.97,30.72
77.23,73.54,32.02
52.44,71.53,33.07
31.31,70.47,33.93
19.41,69.48,34.79
12.36,69.42,35.29
12.21,69.25,35.51
18.18,69.54,35.22
37.27,69.37,34.28
74.96,68.95,33.16
103.23,68.21,33.06
68.53,68.32,34.22
33.28,67.51,34.94
15.91,64.9,35.17
9.37,61.57,35.04
6.53,59.01,34.74
6.26,57,34.27
6.72,55.55,33.76
7.55,54.36,33.18
7.97,53.59,32.46
8.86,52.74,31.7
9.53,52.07,31.01
10.45,51.39,30.38
11.64,50.74,29.77
12.95,50.12,29.26
13.76,49.67,28.86
14.21,49.32,28.58
14.56,49.04,28.4
14.96,38.08,23.32
15.9,37.81,23.49
17.7,37.75,23.41
19.38,37.63,23.11
19.63,37.24,22.96
20.07,36.73,22.93
21.07,36.25,22.96
21.27,35.95,22.98
20.84,35.82,22.96
20.71,35.72,22.98
20.3,35.76,22.98
20.4,35.79,22.98
20.41,35.81,23
20.35,35.84,22.99
20.14,35.84,23.01
19.89,35.91,22.97
19.78,35.94,22.98
19.93,35.98,22.97
19.71,36.02,22.96
19.73,36.04,22.95
19.74,36.07,22.97
19.69,36.08,22.97
19.63,36.1,22.97
19.56,36.16,22.93
19.45,36.16,22.96
19.56,36.16,23
19.44,36.22,22.96
19.5,36.21,22.95
19.14,36.21,22.93
19.08,36.25,22.96
19.17,36.3,22.94
19.26,36.32,22.88
18.97,36.32,22.92
18.88,36.41,22.87
18.57,36.49,22.85
18.58,36.56,22.82
17.76,36.69,22.82
17.14,36.9,22.78
16.57,37.11,22.7
15.65,37.36,22.63
14.59,37.74,22.53
13.26,38.26,22.41
12.24,38.91,22.21
11.34,39.64,22.1
11.06,40.48,22.02
10.95,41.29,22.01
11.58,42.12,22.16
12.61,42.94,22.35
14.4,43.6,22.59
14.96,44.23,22.84
15.86,44.75,23.08
16.53,45.13,23.38
17.98,45.33,23.86
19.26,45.51,24.59
22.35,45.59,25.57
26.69,45.85,26.51
32.09,46.2,27.54
38.42,46.9,28.26
44.98,47.7,28.71
50.65,48.72,28.85
53.98,49.71,28.94
55.5,50.51,29.01
55.22,51.23,29.09
53.48,51.79,29.21
52.72,52.37,29.29
51.75,52.86,29.34
51.64,53.39,29.35
51.36,53.74,29.35
50.83,53.95,29.4
52.16,54.18,29.34
51.58,54.22,29.33
52.23,54.3,29.23
52.62,54.25,29.15
52.42,54.29,29.17
53.44,54.2,29.08
52.13,54.16,29.02
52.75,54.21,28.97
53.2,54.14,28.95
50.95,53.91,29.04
49.85,53.78,29.15
48.88,53.93,29.25
47.3,54,29.41
43.34,53.8,29.66
40.33,53.73,29.91
37.71,53.45,30.08
35.5,52.95,30.23
33.56,52.19,30.42
32.69,51.44,30.57
32.83,50.7,30.68
32.47,49.85,30.78
31.39,49.02,30.85
30.61,48.56,30.8
32.07,48.08,30.77
33.28,47.96,30.71
33.95,47.99,30.72
35.05,48.14,30.66
7.47,54.59,33.03
7.01,54.79,32.85
6.77,54.67,32.67
6.77,54.46,32.35
6.79,54.04,31.87
7.68,53.62,31.24
8.29,53.14,30.81
8.94,52.71,30.29
9.82,52.23,29.88
10.58,51.88,29.53
11.3,51.53,29.25
11.76,51.29,29.02
12.01,51.1,28.82
12.54,50.94,28.58
13.1,50.73,28.43
13.37,50.64,28.25
13.74,50.5,28.11
14.09,50.36,28.02
14.34,50.27,27.96
14.5,50.13,27.91
14.45,50.13,27.82
15.02,49.95,27.81
14.98,49.9,27.82
14.96,49.91,27.79
15.31,49.85,27.77
15.31,49.84,27.78
15.22,49.88,27.75
15.27,49.84,27.74
15.14,49.86,27.73
15.21,49.87,27.75
15.11,49.84,27.75
15.17,49.85,27.74
15.29,49.83,27.73
15.15,49.88,27.75
15.18,49.89,27.77
14.9,49.95,27.74
15.05,49.92,27.75
14.93,49.93,27.79
14.61,49.97,27.79
14.68,49.97,27.84
14.8,49.94,27.9
14.59,50.01,27.95
14.25,50.11,28.05
14.02,50.13,28.12
13.93,50.17,28.22
13.39,50.27,28.35
12.8,50.42,28.52
12.48,50.47,28.67
11.98,50.64,28.97
11.11,50.89,29.34
10.69,51.18,29.65
10.16,51.57,30.08
9.62,52.1,30.57
9.73,52.71,31.02
9.96,53.47,31.51
10.58,54.4,31.93
11.51,55.51,32.17
13.41,56.73,32.18
16.11,58.08,31.94
19.93,59.47,31.55
25.85,60.74,31.05
32.81,61.97,30.53
39.31,63.4,30.17
45.18,64.91,29.84
52.27,66.44,29.38
61.2,67.62,28.82
71.65,68.55,28.36
81.41,69.65,28.03
92.47,70.63,27.9
103.8,71.69,27.98
111.61,72.73,28.09
122.38,73.78,28
127.19,74.94,28.07
134.72,74.97,28.24
142.05,74.97,28.4
146.91,74.97,28.65
153.98,74.97,28.81
155.46,74.97,29.02
157.97,74.97,29.13
153.14,74.97,29.38
154.82,74.97,29.58
150.06,74.97,29.82
145.76,74.97,30.23
147.81,74.97,30.39
152.18,74.97,30.42
154.54,74.97,30.66
149.66,74.97,30.63
136.46,74.97,30.72
112.69,74.8,31.5
84.73,73.71,32.3
64.89,72.83,32.89
49.13,72.41,33.39
37.98,72.11,33.75
30.03,71.4,34.11
22.14,71.22,34.55
17.99,71.52,34.73
13.94,55.24,32.69
13.52,55.44,32.6
13.24,55.37,32.53
13.19,55.45,32.27
13.49,55.21,32.1
13.95,55.31,31.79
14.32,55.46,31.56
14.65,55.73,31.37
15.22,56.08,31.25
15.91,56.5,31.12
16.78,57,31.07
17.67,57.53,30.97
18.41,58.08,30.95
19.31,58.62,31.02
19.48,59.21,31.26
19.8,59.54,31.54
19.82,59.98,31.75
19.29,60.28,32.01
18.41,60.54,32.26
17.69,60.67,32.5
16.07,60.61,32.88
15.06,60.12,33.04
13.99,59.41,33.07
13.53,58.5,32.98
13.21,57.51,32.82
13.07,56.65,32.67
13.22,55.83,32.4
13.42,55.11,32.13
13.83,54.52,31.65
14.64,53.91,31.2
15.26,53.44,30.61
16.42,52.87,29.98
17.68,52.32,29.37
19.49,51.73,28.75
20.73,51.27,28.29
21.89,50.86,27.88
23.6,50.33,27.51
24.39,50.08,27.14
25.92,49.68,27
26.82,49.44,26.79
27.59,49.24,26.61
28.4,49.06,26.48
29.07,48.85,26.41
29.36,48.84,26.31
29.61,48.71,26.29
29.68,48.63,26.29
30.15,48.55,26.23
30.43,48.48,26.25
29.95,48.5,26.28
29.59,48.51,26.27
29.44,48.48,26.33
28.7,48.57,26.46
27.57,48.68,26.56
26.73,48.76,26.65
25.62,48.92,26.87
24.01,49.22,27.11
22.69,49.54,27.38
20.89,50.04,27.67
19.44,50.7,27.95
18.56,51.45,28.24
17.83,52.39,28.56
17.46,53.57,28.74
17.71,54.9,28.86
18.54,56.33,28.79
20.3,57.82,28.58
22.77,59.34,28.43
26.12,60.97,28.31
29.92,62.73,28.23
34.56,64.51,28.06
40.49,66.32,27.67
48.44,68.1,27.27
59.12,69.58,27.09
71.83,71.17,27.05
85.25,72.68,27.13
102.39,74.06,27.02
114.93,74.97,27.13
134.1,74.97,27.4
149.26,74.97,27.83
157.7,74.97,28.32
166.13,74.97,28.61
172.22,74.97,29.03
174,74.97,29.38
171.15,74.97,29.63
161.7,74.97,30.06
147.63,74.97,30.55
125.2,74.97,31.07
91.1,74.75,31.71
64.69,74.18,32.53
43.57,74.29,33.39
30.88,73.82,33.91
21.49,74.25,34.44
19.71,73.93,34.67
18.21,73.8,34.56
16.22,73.63,34.69
14.54,73.46,34.65
13.32,73.87,34.64
12.16,46.15,28.7
13.15,46.2,28.5
13.14,46.19,28.39
14.98,45.88,27.99
15.76,45.5,27.74
17.1,45.17,27.37
18.3,44.8,27.1
19.18,44.53,26.87
20.09,44.25,26.73
20.55,44.08,26.58
21.14,43.94,26.49
21.47,43.84,26.47
21.57,43.77,26.51
21.37,43.83,26.53
21.15,43.84,26.61
20.1,44.02,26.63
19.49,44.08,26.74
18.39,44.31,26.86
17.22,44.71,26.98
15.7,45.3,27.06
14.4,46.08,27.14
13.23,47.15,27.16
12.21,48.51,27.11
11.86,50.04,26.99
11.86,51.74,26.76
12.9,53.42,26.54
14.52,55.18,26.31
16.67,56.93,25.99
19.32,58.68,25.69
22.43,60.63,25.4
26.52,62.33,25.19
32.27,63.95,25.19
40.38,65.43,25.42
51.95,66.97,25.78
64.87,68.74,26.37
78.3,70.7,26.99
90.37,73.26,27.39
106.11,74.97,28.01
119.56,74.97,28.81
119.93,74.81,29.76
108.43,73.36,30.65
84.35,71.77,31.63
56.92,70.51,32.7
34.46,69.54,33.67
19,69.22,34.63
11.85,68.94,35.28
9.04,68.87,35.64
11.22,68.68,35.63
19.96,68.22,35.09
39.32,67.26,34.09
68.08,65.95,33.09
75.3,64.95,32.95
59.25,63.84,33.25
39.4,61.91,33.84
23.87,59.89,34.43
16.34,58.31,34.77
13.61,57.32,34.78
13.02,56.79,34.49
12.46,56.77,34.05
12.34,57.11,33.4
12.06,57.92,32.59
13.05,58.72,31.64
15.15,59.74,30.56
18.03,60.89,29.41
22.3,62.2,28.23
27.51,63.79,27.28
34.08,65.24,26.64
43.31,66.72,26.28
54.24,68.09,26.34
66.46,69.72,26.67
78.97,71.37,27.13
90.17,73.46,27.52
97.54,74.97,28.14
103.82,74.97,28.78
110.74,74.97,29.38
116.8,74.68,30.02
109.69,72.79,30.79
98.09,70.27,31.4
85.07,68.3,32
80.29,66.91,32.31
83.16,65.67,32.7
69.79,64.8,33.57
41.9,64.1,34.54
21.99,62.28,35.15
11.6,59.36,35.38
6.92,56.48,35.22
4.66,54.3,34.78
4.91,52.42,33.93
6.14,50.96,32.76
7.75,49.75,31.56
9.22,48.75,30.42
10.74,47.81,29.55
12.01,47.12,28.88
13.6,46.41,28.39
14.12,46.02,28.11
14.63,45.7,27.95
7.79,46.09,29.5
8.34,46.2,29.31
8.3,46.08,29.2
9.4,45.76,28.81
10.03,45.34,28.45
10.82,44.99,27.98
11.79,44.67,27.6
12.63,44.33,27.33
13.15,44.09,27.17
13.85,43.89,26.99
14.29,43.69,26.9
14.52,43.63,26.8
14.83,43.47,26.78
14.8,43.48,26.72
15.13,43.37,26.65
15.11,43.38,26.64
15.33,43.32,26.67
15.19,43.33,26.7
14.97,43.4,26.7
15.1,43.34,26.7
14.7,43.35,26.77
14.56,43.45,26.75
14.37,43.52,26.8
13.75,43.62,26.85
13.43,43.77,26.87
12.67,44.05,26.92
12.04,44.39,27.02
11.13,44.89,27.09
10.3,45.61,27.18
9.7,46.51,27.19
9.16,47.62,27.16
9.23,48.92,27.13
9.32,50.4,27.04
10.14,51.97,26.9
11.47,53.65,26.63
13.63,55.2,26.34
16.48,56.76,26.13
19.07,58.45,26.07
22.33,60.12,25.9
25.34,61.7,25.73
30.2,63.47,25.56
37.85,65.03,25.37
47.13,66.38,25.5
59.95,67.59,26.08
75.59,69.06,26.67
89.93,70.64,27.31
103.45,72.42,27.87
115.79,74.38,28.31
128.12,74.97,28.8
133.14,74.97,29.53
124.7,74.89,30.4
107.6,73.2,31.44
84.19,71,32.47
60.21,68.67,33.41
38.48,66.8,34.35
22.9,65.6,35.18
14.7,65.28,35.73
14.51,65.02,35.77
24.01,64.76,35.25
47.13,63.87,34.27
71.1,63.22,33.63
62.98,63.03,33.94
40.83,61.96,34.7
22.8,60.06,35.43
12.98,57.85,35.92
8.69,56.08,36.03
7.84,54.72,35.94
7.83,53.9,35.73
8.9,53.32,35.48
9.47,53.32,35.23
10.49,53.51,34.95
11.57,54.11,34.54
13.05,54.94,34.02
15,56.05,33.27
17.71,57.41,32.46
19.86,59.02,31.64
23.5,60.63,30.8
28.59,62.15,29.77
37.03,63.62,28.76
49.46,64.84,28.23
63.81,66.03,28.41
76.69,67.65,28.79
83.47,69.28,29.08
87.85,71.12,29.32
90.29,72.24,29.83
99.4,71.72,30.57
85.66,70.73,31.57
79.37,68.77,32.2
65.94,67.51,32.65
58.93,66.08,32.99
52.74,66.06,33.13
57.09,65.68,33.03
61.16,65.81,32.72
65.25,65.88,32.37
69.35,65.63,32.04
67.89,65.54,31.93
11.42,50.48,30.95
11.52,50.62,30.84
11.28,50.7,30.77
11.69,50.85,30.47
11.39,51,30.27
11.81,51.49,29.92
12.4,52.25,29.59
13.07,53.22,29.3
14.1,54.55,28.83
15.54,56.05,28.38
17.8,57.71,28.01
20.53,59.62,27.49
24.84,61.56,26.91
31.89,63.47,26.4
40.53,65.18,26.31
52.49,66.97,26.45
65.95,68.98,26.79
79.07,71.15,27.01
86.87,74.25,27.16
101.95,74.97,27.39
130.79,74.97,27.78
127.51,74.97,29.04
108.34,73.21,30.31
73.91,70.98,31.6
47.13,69.71,32.6
34.4,69.41,33.18
40.26,68.81,33.28
66.82,67.69,32.76
92.72,66.86,32.57
65.16,66.85,33.53
31.22,65.34,34.39
14.16,61.99,34.86
7.13,58.6,34.74
5.19,56.03,34.09
5.91,53.95,33.1
7.65,52.36,31.84
9.85,51.04,30.56
11.87,49.95,29.54
13.73,49.05,28.81
15.26,48.3,28.32
16.19,47.85,27.97
16.87,47.47,27.81
16.83,47.42,27.7
16.36,47.61,27.66
15.55,48.17,27.64
14.95,48.96,27.58
14.48,50.15,27.51
14.47,51.61,27.41
14.97,53.31,27.17
15.96,55.12,26.94
18.16,57.01,26.68
20.59,58.91,26.51
23.68,60.93,26.26
28.19,62.91,25.92
35.27,64.82,25.64
44.45,66.68,25.55
57.72,68.63,25.64
75.05,70.47,25.81
94.72,72.33,26.01
112.73,74.77,26.44
135.12,74.97,26.99
154.37,74.97,27.66
161.66,74.97,28.34
164.3,74.97,28.83
152.19,74.97,29.44
120.18,74.97,30.21
86.88,73.73,31.32
52.87,72.22,32.43
32.43,71.31,33.31
22.99,70.88,33.92
25.23,70.12,34.03
42.27,69.26,33.41
80.5,67.7,32.6
88.05,67.07,32.79
51.82,66.46,33.71
22.92,63.85,34.6
10.29,60.23,34.85
5.67,57.23,34.52
5.25,54.87,33.59
6.64,53,32.23
9.35,51.41,30.75
12.4,50.06,29.49
14.91,49.01,28.5
17.32,48.09,27.79
19.73,47.32,27.23
21.92,46.69,26.82
23.67,46.22,26.5
25.3,45.85,26.28
26.56,45.55,26.09
27.48,45.3,26
28.38,45.15,25.93
28.64,45.05,25.92
28.55,45.1,25.89
29.22,44.99,25.89
28.84,45.01,25.91
28.35,45.04,25.91
8.83,55.07,32.77
8.32,55.33,32.58
8.13,55.19,32.45
7.94,55.06,32.08
8.32,54.54,31.56
9.09,54.14,31.06
9.62,53.7,30.61
10.61,53.19,30.17
11.34,52.82,29.8
11.96,52.49,29.48
12.91,52.14,29.23
13.29,51.93,29.03
13.49,51.78,28.84
13.98,51.6,28.66
14.28,51.47,28.52
14.64,51.35,28.42
15.23,51.18,28.33
15.31,51.09,28.26
15.32,51.07,28.18
15.64,50.95,28.15
15.92,50.86,28.11
16.05,50.81,28.11
15.81,50.82,28.11
16,50.76,28.05
16.25,50.73,28.02
16.38,50.71,28.06
16.25,50.73,28.05
16.14,50.77,28.01
16.43,50.71,27.96
16.47,50.69,27.96
16.08,50.77,27.94
16.37,50.69,27.89
16.34,50.67,27.89
16.4,50.66,27.85
16.68,50.58,27.81
16.45,50.62,27.82
16.39,50.61,27.74
16.75,50.54,27.7
16.89,50.5,27.74
16.81,50.51,27.76
16.76,50.52,27.74
16.85,50.43,27.75
16.65,50.47,27.74
16.81,50.38,27.81
16.16,50.49,27.82
16.19,50.42,27.88
15.81,50.47,27.91
15.34,50.52,28.07
14.82,50.59,28.26
14.03,50.77,28.43
13.71,50.9,28.68
12.88,51.19,29.04
11.97,51.6,29.42
11.52,52.06,29.82
11.32,52.68,30.27
11.37,53.4,30.8
11.87,54.33,31.2
13.06,55.37,31.44
14.47,56.72,31.52
17.29,58.05,31.36
21.27,59.48,30.99
26.74,60.82,30.55
34.43,62.06,30.15
41.53,63.45,29.77
48.1,64.97,29.46
55.95,66.38,29.05
64.8,67.68,28.53
74.74,68.92,28.06
86.34,69.96,27.86
95.45,71.13,27.96
103.15,72.21,28.14
112.07,73.49,28.08
119.74,74.5,27.98
127.08,74.97,28
133.86,74.97,28.16
143.45,74.97,28.32
152.64,74.97,28.39
157.21,74.97,28.52
158.25,74.97,28.74
159.84,74.97,28.94
162.41,74.97,29.05
164.58,74.97,29.21
167.59,74.97,29.52
166.66,74.97,29.82
164.6,74.97,30.16
160.54,74.97,30.5
150.44,74.97,30.53
140.78,74.97,30.62
111.57,74.97,31.39
81.43,74.18,32.47
54.31,73.31,33.26
37.12,73.21,33.8
29.43,72.93,34
21.27,72.43,34.33
14.63,72.33,34.69
12.04,72.88,34.64
10.46,49.96,30.96
10.67,50.2,30.73
10.52,50.04,30.57
11.73,49.72,30.04
12.07,49.25,29.61
13.43,48.87,28.92
14.73,48.41,28.44
15.95,47.96,28.07
17.27,47.54,27.74
18.38,47.23,27.48
18.9,47.05,27.38
19.09,46.88,27.25
19.41,46.71,27.16
19.55,46.64,27.13
19.75,46.55,27.15
19.47,46.58,27.19
18.99,46.63,27.25
18.44,46.72,27.37
17.5,46.93,27.56
16.6,47.14,27.74
15.59,47.45,27.96
14.72,47.91,28.21
13.93,48.45,28.53
13.45,49.15,28.84
13.33,49.98,29.18
13.54,50.92,29.55
14.08,51.99,29.91
14.79,53.13,30.28
16.19,54.35,30.5
18.03,55.58,30.57
20.46,56.89,30.44
23.72,58.11,30.2
27.73,59.33,29.94
32.52,60.49,29.71
38.72,61.58,29.42
44.6,62.72,29.08
51.67,63.85,28.76
60.02,64.92,28.49
